Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Santa Fe 2 (Argentina),clay,header
27.01.2023,Delbonis F.,2,7^7,6,,,,3,2,64%,79% (37/47),58% (15/26),67% (2/3),38% (14/37),31% (9/29),25% (2/8),71% (52/73),35% (23/66),54% (75/139),91% (10/11),20% (2/10),57% (12/21),"['1', '0']","['4', '2']",[],[],[],1.36

27.01.2023,Roca Batalla O.,0,6^4,3,,,,0,2,56%,62% (23/37),69% (20/29),75% (6/8),21% (10/47),42% (11/26),33% (1/3),65% (43/66),29% (21/73),46% (64/139),80% (8/10),9% (1/11),43% (9/21),"['4', '4']",[],[],[],[],3.02

24.01.2023,Delbonis F.,2,6,5,7,,,4,4,59%,64% (37/58),54% (22/41),50% (5/10),39% (21/54),57% (26/46),44% (7/16),60% (59/99),47% (47/100),53% (106/199),69% (11/16),47% (7/15),58% (18/31),"['2', '0', '5', '1']","['2', '1', '3', '4']","['2', '1', '3', '4', '6', '5']",[],[],1.29

24.01.2023,Lama G.,1,1,7,5,,,0,5,54%,61% (33/54),43% (20/46),56% (9/16),36% (21/58),46% (19/41),50% (5/10),53% (53/100),40% (40/99),47% (93/199),53% (8/15),31% (5/16),42% (13/31),[],"['2', '2', '4', '2', '7', '5']","['2', '2', '4', '2']",[],[],3.40

ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header

09.01.2023,Delbonis F.,0,2,4,,,,1,2,70%,60% (24/40),47% (8/17),56% (5/9),36% (21/59),47% (9/19),9% (1/11),11,24,70% (7/10),56% (32/57),38% (30/78),46% (62/135),56% (5/9),11% (1/9),33% (6/18),[],"['4', '2']",[],[],[],1.83

09.01.2023,Kicker N.,2,6,6,,,,2,2,76%,64% (38/59),53% (10/19),91% (10/11),40% (16/40),53% (9/17),44% (4/9),19,22,71% (5/7),62% (48/78),44% (25/57),54% (73/135),89% (8/9),44% (4/9),67% (12/18),"['2', '1', '4', '1']","['3', '4', '5', '4']",[],[],[],1.98

CHALLENGER MEN - SINGLES :  Santa Fe 2 (Argentina),clay,header



CHALLENGER MEN - SINGLES :  Santa Fe 2 (Argentina),clay,header







19.10.2023,Delbonis F.,0,4,3,,,,0,6,55%,47% (17/36),47% (14/30),50% (5/10),32% (12/37),50% (10/20),40% (2/5),6,47% (31/66),39% (22/57),43% (53/123),2,50% (5/10),22% (2/9),37% (7/19),"['4', '4']","['2', '0']",[],[],[],2.31







19.10.2023,Kopriva V.,2,6,6,,,,2,2,65%,68% (25/37),50% (10/20),60% (3/5),53% (19/36),53% (16/30),50% (5/10),7,61% (35/57),53% (35/66),57% (70/123),4,78% (7/9),50% (5/10),63% (12/19),"['3', '2', '5', '4']","['1', '2', '4', '3', '6', '3']",[],[],[],1.59







19.10.2023,Delbonis F.,2,6,6,,,,2,0,59%,91% (20/22),80% (12/15),0% (0/0),51% (19/37),55% (11/20),50% (4/8),9,86% (32/37),53% (30/57),66% (62/94),7,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '4', '1', '6', '1']","['2', '0']",[],[],[],2.00







19.10.2023,Meligeni Alves F.,0,1,3,,,,1,1,65%,49% (18/37),45% (9/20),50% (4/8),9% (2/22),20% (3/15),0% (0/0),3,47% (27/57),14% (5/37),34% (32/94),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.73







18.10.2023,Delbonis F.,2,6,6,,,,0,2,69%,68% (23/34),60% (9/15),75% (3/4),51% (18/35),69% (9/13),63% (5/8),8,65% (32/49),56% (27/48),61% (59/97),5,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '3', '2', '5', '2']","['2', '1', '5', '2']",[],[],[],1.41







18.10.2023,Bicknell B.,0,2,2,,,,2,1,73%,49% (17/35),31% (4/13),38% (3/8),32% (11/34),40% (6/15),25% (1/4),6,44% (21/48),35% (17/49),39% (38/97),2,38% (3/8),13% (1/8),25% (4/16),"['1', '1']",[],[],[],[],2.78







CHALLENGER MEN - SINGLES :  Buenos Aires 2 (Argentina),clay,header







10.10.2023,Delbonis F.,0,3,4,,,,0,4,63%,55% (22/40),39% (9/23),64% (9/14),29% (12/41),65% (11/17),60% (3/5),4,49% (31/63),40% (23/58),45% (54/121),3,44% (4/9),30% (3/10),37% (7/19),"['1', '0']","['1', '1', '3', '3']",[],[],[],3.00







10.10.2023,Diaz Acosta F.,2,6,6,,,,0,2,71%,71% (29/41),35% (6/17),40% (2/5),45% (18/40),61% (14/23),36% (5/14),9,60% (35/58),51% (32/63),55% (67/121),4,70% (7/10),56% (5/9),63% (12/19),"['2', '2', '5', '3']","['1', '0', '2', '1', '5', '4']",[],[],[],1.36







CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header







03.10.2023,Delbonis F.,1,3,6,3,,,2,10,55%,62% (29/47),42% (16/38),67% (10/15),38% (15/39),40% (16/40),50% (4/8),5,53% (45/85),39% (31/79),46% (76/164),3,62% (8/13),29% (4/14),44% (12/27),"['3', '2']","['4', '2']","['1', '2', '2', '3']",[],[],2.67







03.10.2023,Diaz Acosta F.,2,6,3,6,,,2,3,49%,62% (24/39),60% (24/40),50% (4/8),38% (18/47),58% (22/38),33% (5/15),7,61% (48/79),47% (40/85),54% (88/164),4,71% (10/14),38% (5/13),56% (15/27),"['3', '3', '5', '3']",[],"['2', '0', '3', '1', '5', '3']",[],[],1.44







CHALLENGER MEN - SINGLES :  Szczecin (Poland) - Qualification,clay,header







10.09.2023,Gerch L.,0,4,5,,,,9,1,64%,65% (24/37),62% (13/21),50% (2/4),38% (20/52),58% (11/19),20% (2/10),7,64% (37/58),44% (31/71),53% (68/129),3,78% (7/9),25% (2/8),53% (9/17),"['3', '3']","['4', '2']",[],[],[],2.67







10.09.2023,Delbonis F.,1,6,2,,,,0,3,73%,62% (32/52),42% (8/19),80% (8/10),35% (13/37),38% (8/21),50% (2/4),4,56% (40/71),36% (21/58),47% (61/129),3,75% (6/8),22% (2/9),47% (8/17),"['3', '2', '5', '4']",[],[],[],[],1.44







CHALLENGER MEN - SINGLES :  Seville (Spain),clay,header







05.09.2023,Delbonis F.,0,4,6^4,,,,0,0,68%,67% (31/46),59% (13/22),33% (1/3),25% (14/55),44% (11/25),14% (1/7),5,65% (44/68),31% (25/80),47% (69/148),3,82% (9/11),9% (1/11),45% (10/22),[],"['4', '2']",[],[],[],2.71







05.09.2023,Llamas Ruiz P.,2,6,7^7,,,,4,2,69%,75% (41/55),56% (14/25),86% (6/7),33% (15/46),41% (9/22),67% (2/3),9,69% (55/80),35% (24/68),53% (79/148),3,91% (10/11),18% (2/11),55% (12/22),"['4', '3']","['4', '5']",[],[],[],1.43







ATP - SINGLES :  US Open (USA) - Qualification,hard,header







22.08.2023,Delbonis F.,1,4,6,5,,,7,5,62%,69% (41/59),50% (18/36),50% (4/8),25% (14/55),53% (21/40),60% (3/5),23,49,85% (11/13),7,62% (59/95),37% (35/95),49% (94/190),5,75% (12/16),19% (3/16),47% (15/32),"['2', '1']","['5', '4']","['1', '0']",[],[],2.04







22.08.2023,Damm M.,2,6,4,7,,,17,5,58%,75% (41/55),48% (19/40),40% (2/5),31% (18/59),50% (18/36),50% (4/8),32,58,45% (9/20),8,63% (60/95),38% (36/95),51% (96/190),4,81% (13/16),25% (4/16),53% (17/32),"['2', '2', '6', '4']",[],"['5', '5', '7', '5']",[],[],1.78







CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header







05.08.2023,Delbonis F.,0,4,5,,,,0,0,73%,51% (30/59),41% (9/22),57% (8/14),42% (26/62),50% (7/14),36% (4/11),6,48% (39/81),43% (33/76),46% (72/157),2,45% (5/11),36% (4/11),41% (9/22),"['1', '0', '2', '1', '4', '5']","['3', '4']",[],[],[],3.63







05.08.2023,Munar J.,2,6,7,,,,2,3,82%,58% (36/62),50% (7/14),64% (7/11),49% (29/59),59% (13/22),43% (6/14),6,57% (43/76),52% (42/81),54% (85/157),4,64% (7/11),55% (6/11),59% (13/22),"['1', '1', '3', '3', '5', '3', '6', '4']","['4', '2', '7', '5']",[],[],[],1.27







02.08.2023,Delbonis F.,2,6,5,6,,,7,1,62%,68% (34/50),65% (20/31),50% (2/4),42% (25/60),50% (16/32),50% (5/10),6,67% (54/81),45% (41/92),55% (95/173),3,86% (12/14),36% (5/14),61% (17/28),"['2', '1', '5', '2', '6', '3']",[],"['2', '0', '5', '1']",[],[],1.37







02.08.2023,Giannessi A.,1,3,7,1,,,3,3,65%,58% (35/60),50% (16/32),50% (5/10),32% (16/50),35% (11/31),50% (2/4),4,55% (51/92),33% (27/81),45% (78/173),3,64% (9/14),14% (2/14),39% (11/28),"['3', '5']","['6', '5']",[],[],[],2.94







01.08.2023,Delbonis F.,2,6,6,,,,2,4,60%,69% (25/36),50% (12/24),86% (6/7),46% (13/28),58% (14/24),56% (5/9),8,62% (37/60),52% (27/52),57% (64/112),8,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.53







01.08.2023,Polmans M.,0,1,3,,,,2,6,54%,54% (15/28),42% (10/24),44% (4/9),31% (11/36),50% (12/24),14% (1/7),5,48% (25/52),38% (23/60),43% (48/112),2,38% (3/8),13% (1/8),25% (4/16),[],"['1', '4']",[],[],[],2.65







CHALLENGER MEN - SINGLES :  Verona (Italy),clay,header







26.07.2023,Delbonis F.,1,2,7^7,3,,,4,3,71%,72% (42/58),58% (14/24),40% (2/5),20% (13/65),45% (15/33),0% (0/7),4,68% (56/82),29% (28/98),47% (84/180),1,79% (11/14),0% (0/15),38% (11/29),[],[],[],[],[],1.53







26.07.2023,Vesely J.,2,6,6^4,6,,,11,4,66%,80% (52/65),55% (18/33),100% (7/7),28% (16/58),42% (10/24),60% (3/5),8,71% (70/98),32% (26/82),53% (96/180),3,100% (15/15),21% (3/14),62% (18/29),"['2', '1', '5', '2']",[],"['4', '2']",[],[],2.41







CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands),clay,header







19.07.2023,Delbonis F.,0,1,3,,,,2,1,57%,50% (15/30),48% (11/23),56% (5/9),23% (7/31),33% (5/15),0% (0/2),5,49% (26/53),26% (12/46),38% (38/99),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.69







19.07.2023,Molleker R.,2,6,6,,,,3,1,67%,77% (24/31),67% (10/15),100% (2/2),50% (15/30),52% (12/23),44% (4/9),9,74% (34/46),51% (27/53),62% (61/99),5,100% (8/8),50% (4/8),75% (12/16),"['2', '0', '4', '0']","['2', '1', '6', '3']",[],[],[],2.08







18.07.2023,Delbonis F.,2,7^7,6,,,,2,2,70%,70% (31/44),42% (8/19),0% (0/2),46% (18/39),42% (10/24),44% (4/9),6,62% (39/63),44% (28/63),53% (67/126),3,80% (8/10),40% (4/10),60% (12/20),"['2', '0', '4', '2']","['1', '0', '5', '2']",[],[],[],1.33







18.07.2023,Sels J.,0,6^2,2,,,,4,1,62%,54% (21/39),58% (14/24),56% (5/9),30% (13/44),58% (11/19),100% (2/2),8,56% (35/63),38% (24/63),47% (59/126),3,60% (6/10),20% (2/10),40% (8/20),"['1', '2', '4', '5']",[],[],[],[],3.15







CHALLENGER MEN - SINGLES :  Salzburg (Austria),clay,header







10.07.2023,Delbonis F.,0,4,1,,,,4,5,62%,61% (22/36),27% (6/22),38% (3/8),17% (5/29),57% (12/21),25% (1/4),5,48% (28/58),34% (17/50),42% (45/108),3,44% (4/9),13% (1/8),29% (5/17),"['2', '0']",[],[],[],[],2.71







10.07.2023,Varillas J. P.,2,6,6,,,,1,3,58%,83% (24/29),43% (9/21),75% (3/4),39% (14/36),73% (16/22),63% (5/8),9,66% (33/50),52% (30/58),58% (63/108),9,88% (7/8),56% (5/9),71% (12/17),"['3', '4', '5', '4']","['1', '0', '3', '0', '6', '1']",[],[],[],1.43







CHALLENGER MEN - SINGLES :  Medellin (Colombia),clay,header







28.06.2023,Delbonis F.,0,5,4,,,,0,6,51%,57% (21/37),58% (21/36),50% (4/8),29% (10/34),48% (19/40),40% (2/5),8,58% (42/73),39% (29/74),48% (71/147),3,64% (7/11),18% (2/11),41% (9/22),"['3', '2']","['2', '1']",[],[],[],1.43







28.06.2023,Heide G.,2,7,6,,,,15,7,46%,71% (24/34),53% (21/40),60% (3/5),43% (16/37),42% (15/36),50% (4/8),6,61% (45/74),42% (31/73),52% (76/147),3,82% (9/11),36% (4/11),59% (13/22),"['3', '3', '7', '5']","['3', '3', '6', '4']",[],[],[],2.71







CHALLENGER MEN - SINGLES :  Cali (Colombia),clay,header







25.06.2023,Delbonis F.,2,6,6^6,6,,,13,4,72%,75% (53/71),56% (15/27),86% (6/7),23% (14/61),56% (27/48),44% (4/9),7,69% (68/98),38% (41/109),53% (109/207),3,93% (14/15),25% (4/16),58% (18/31),"['6', '4']","['6', '6']","['1', '0', '6', '3']",[],[],1.45







25.06.2023,Andreozzi G.,1,4,7^8,3,,,6,5,56%,77% (47/61),44% (21/48),56% (5/9),25% (18/71),44% (12/27),14% (1/7),6,62% (68/109),31% (30/98),47% (98/207),2,75% (12/16),7% (1/15),42% (13/31),[],"['6', '5']",[],[],[],2.69







24.06.2023,Delbonis F.,2,7^7,6,,,,3,4,68%,85% (39/46),59% (13/22),100% (2/2),31% (16/51),48% (15/31),17% (1/6),6,76% (52/68),38% (31/82),55% (83/150),3,100% (11/11),10% (1/10),57% (12/21),[],"['5', '3']",[],[],[],1.60







24.06.2023,Rodriguez Taverna S.,0,6^3,3,,,,8,2,62%,69% (35/51),52% (16/31),83% (5/6),15% (7/46),41% (9/22),0% (0/2),4,62% (51/82),24% (16/68),45% (67/150),1,90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.29







22.06.2023,Delbonis F.,2,6,6,,,,6,0,68%,92% (23/25),50% (6/12),0% (0/0),33% (8/24),77% (20/26),71% (5/7),5,78% (29/37),56% (28/50),66% (57/87),7,100% (7/7),71% (5/7),86% (12/14),"['2', '0', '4', '0', '6', '0']","['3', '1', '6', '2']",[],[],[],1.56







22.06.2023,Heide G.,0,0,2,,,,1,5,48%,67% (16/24),23% (6/26),29% (2/7),8% (2/25),50% (6/12),0% (0/0),3,44% (22/50),22% (8/37),34% (30/87),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.38







22.06.2023,Delbonis F.,2,7^9,6,,,,6,4,63%,79% (34/43),36% (9/25),33% (1/3),35% (14/40),63% (17/27),50% (4/8),6,63% (43/68),46% (31/67),55% (74/135),7,80% (8/10),44% (4/9),63% (12/19),"['1', '0', '2', '3']","['2', '0', '4', '0']",[],[],[],1.18







22.06.2023,Schoolkate T.,0,6^7,1,,,,4,9,60%,65% (26/40),37% (10/27),50% (4/8),21% (9/43),64% (16/25),67% (2/3),5,54% (36/67),37% (25/68),45% (61/135),3,56% (5/9),20% (2/10),37% (7/19),"['1', '1', '3', '1']",[],[],[],[],4.55







20.06.2023,Delbonis F.,2,6,6,,,,3,3,53%,74% (20/27),54% (13/24),67% (2/3),39% (11/28),64% (23/36),50% (5/10),10,65% (33/51),53% (34/64),58% (67/115),5,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '3', '0', '5', '0']","['1', '0', '6', '3']",[],[],[],1.23







20.06.2023,Ribeiro E.,0,2,3,,,,1,4,44%,61% (17/28),36% (13/36),50% (5/10),26% (7/27),46% (11/24),33% (1/3),7,47% (30/64),35% (18/51),42% (48/115),2,44% (4/9),13% (1/8),29% (5/17),"['1', '5']",[],[],[],[],3.92







ATP - SINGLES :  French Open (France) - Qualification,clay,header







24.05.2023,Delbonis F.,0,1,6^5,,,,1,1,70%,66% (33/50),19% (4/21),43% (3/7),27% (11/41),45% (9/20),33% (1/3),14,22,63% (12/19),7,52% (37/71),33% (20/61),43% (57/132),2,60% (6/10),11% (1/9),37% (7/19),[],"['6', '5']",[],[],[],3.44







24.05.2023,Koepfer D.,2,6,7^7,,,,1,1,67%,73% (30/41),55% (11/20),67% (2/3),34% (17/50),81% (17/21),57% (4/7),19,24,75% (6/8),7,67% (41/61),48% (34/71),57% (75/132),5,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '4', '1', '6', '1']","['6', '6']",[],[],[],1.31







23.05.2023,Delbonis F.,2,6^4,6,7^10,,,2,3,61%,76% (53/70),59% (26/44),80% (4/5),33% (23/69),48% (19/40),67% (2/3),46,46,69% (36/52),14,69% (79/114),39% (42/109),54% (121/223),3,94% (16/17),13% (2/16),55% (18/33),"['1', '0']","['3', '1']",[],[],[],1.30







23.05.2023,Mejia N.,1,7^7,3,6^0,,,1,4,63%,67% (46/69),53% (21/40),33% (1/3),24% (17/70),41% (18/44),20% (1/5),22,39,70% (14/20),5,61% (67/109),31% (35/114),46% (102/223),3,88% (14/16),6% (1/17),45% (15/33),"['3', '3']",[],[],[],[],3.54







CHALLENGER MEN - SINGLES :  Oeiras 4 (Portugal),clay,header







15.05.2023,Delbonis F.,1,2,6,1,,,0,6,57%,64% (21/33),44% (11/25),38% (3/8),33% (13/39),38% (11/29),43% (3/7),6,55% (32/58),35% (24/68),44% (56/126),3,55% (6/11),25% (3/12),39% (9/23),"['2', '5']","['1', '0', '4', '1']",[],[],[],1.66







15.05.2023,Moreno De Alboran N.,2,6,2,6,,,3,3,57%,67% (26/39),62% (18/29),57% (4/7),36% (12/33),56% (14/25),63% (5/8),8,65% (44/68),45% (26/58),56% (70/126),5,75% (9/12),45% (5/11),61% (14/23),"['2', '0', '5', '1', '6', '2']",[],"['3', '1', '5', '1']",[],[],2.15







CHALLENGER MEN - SINGLES :  Mauthausen (Austria),clay,header







10.05.2023,Delbonis F.,0,1,4,,,,0,2,57%,67% (18/27),35% (7/20),43% (3/7),24% (10/41),64% (14/22),20% (1/5),4,53% (25/47),38% (24/63),45% (49/110),1,50% (4/8),11% (1/9),29% (5/17),"['1', '4']",[],[],[],[],3.40







10.05.2023,Thiem D.,2,6,6,,,,2,2,65%,76% (31/41),36% (8/22),80% (4/5),33% (9/27),65% (13/20),57% (4/7),5,62% (39/63),47% (22/47),55% (61/110),4,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '0', '5', '1']","['3', '2']",[],[],[],1.29







08.05.2023,Delbonis F.,2,6,6^6,6,,,2,3,63%,75% (46/61),53% (19/36),80% (4/5),32% (23/73),65% (28/43),36% (5/14),8,67% (65/97),44% (51/116),54% (116/213),3,93% (13/14),36% (5/14),64% (18/28),"['1', '0', '2', '1', '5', '2']",[],"['2', '0', '6', '2']",[],[],1.27







08.05.2023,Guinard M.,1,2,7^8,2,,,3,4,63%,68% (50/73),35% (15/43),64% (9/14),25% (15/61),47% (17/36),20% (1/5),5,56% (65/116),33% (32/97),46% (97/213),1,64% (9/14),7% (1/14),36% (10/28),"['1', '1']",[],[],[],[],3.56







CHALLENGER MEN - SINGLES :  Prague (Czech Republic),clay,header







02.05.2023,Delbonis F.,0,1,4,,,,1,2,73%,53% (21/40),47% (7/15),43% (3/7),15% (4/27),48% (10/21),100% (1/1),12,51% (28/55),29% (14/48),41% (42/103),3,50% (4/8),11% (1/9),29% (5/17),[],"['3', '5']",[],[],[],1.96







02.05.2023,Koepfer D.,2,6,6,,,,2,4,56%,85% (23/27),52% (11/21),0% (0/1),48% (19/40),53% (8/15),57% (4/7),9,71% (34/48),49% (27/55),59% (61/103),5,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['2', '1', '4', '1']",[],[],[],1.78







CHALLENGER MEN - SINGLES :  Prague (Czech Republic) - Qualification,clay,header







01.05.2023,Delbonis F.,2,6,3,6,,,1,4,59%,71% (42/59),39% (16/41),69% (9/13),39% (17/44),50% (19/38),50% (5/10),6,58% (58/100),44% (36/82),52% (94/182),3,71% (10/14),38% (5/13),56% (15/27),"['3', '1']","['1', '4']","['2', '2', '4', '2', '5', '3']",[],[],1.20







01.05.2023,Domingues J.,1,3,6,3,,,1,1,54%,61% (27/44),50% (19/38),50% (5/10),32% (19/59),61% (25/41),31% (4/13),6,56% (46/82),42% (42/100),48% (88/182),4,62% (8/13),29% (4/14),44% (12/27),[],"['2', '0', '4', '0']","['2', '1', '3', '4']",[],[],4.26







30.04.2023,Delbonis F.,2,6,6,,,,5,6,75%,70% (35/50),18% (3/17),63% (5/8),41% (16/39),82% (18/22),67% (6/9),6,57% (38/67),56% (34/61),56% (72/128),3,67% (6/9),75% (6/8),71% (12/17),"['2', '0', '5', '1', '6', '2']","['2', '0', '3', '1', '5', '1']",[],[],[],1.22







30.04.2023,Squire H.,0,2,3,,,,3,7,64%,59% (23/39),18% (4/22),33% (3/9),30% (15/50),82% (14/17),38% (3/8),5,44% (27/61),43% (29/67),44% (56/128),2,25% (2/8),33% (3/9),29% (5/17),"['2', '5']","['1', '2', '2', '5']",[],[],[],4.00







ATP - SINGLES :  Madrid (Spain) - Qualification,clay,header







24.04.2023,Delbonis F.,0,4,6^5,,,,1,4,71%,75% (42/56),48% (11/23),80% (4/5),20% (9/45),42% (11/26),0% (0/4),15,26,78% (7/9),4,67% (53/79),28% (20/71),49% (73/150),1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.87







24.04.2023,Watanuki Y.,2,6,7^7,,,,16,3,63%,80% (36/45),58% (15/26),100% (4/4),25% (14/56),52% (12/23),20% (1/5),24,19,50% (7/14),6,72% (51/71),33% (26/79),51% (77/150),3,100% (11/11),9% (1/11),55% (12/22),"['3', '2']",[],[],[],[],1.86







CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header







07.03.2023,Delbonis F.,1,4,6,3,,,1,6,68%,59% (40/68),56% (18/32),64% (7/11),35% (19/54),45% (23/51),60% (3/5),7,58% (58/100),40% (42/105),49% (100/205),3,71% (10/14),20% (3/15),45% (13/29),"['3', '4']","['2', '1', '5', '4']",[],[],[],1.83







07.03.2023,Gaston H.,2,6,4,6,,,3,3,51%,65% (35/54),55% (28/51),40% (2/5),41% (28/68),44% (14/32),36% (4/11),6,60% (63/105),42% (42/100),51% (105/205),3,80% (12/15),29% (4/14),55% (16/29),"['3', '1', '6', '4']","['2', '2']","['5', '3']",[],[],1.90







ATP - SINGLES :  Santiago (Chile) - Qualification,clay,header







26.02.2023,Delbonis F.,0,4,4,,,,1,2,60%,74% (26/35),43% (10/23),50% (3/6),29% (10/34),33% (9/27),100% (1/1),5,62% (36/58),31% (19/61),46% (55/119),1,70% (7/10),10% (1/10),40% (8/20),[],"['1', '1']",[],[],[],1.98







26.02.2023,Cerundolo J. M.,2,6,6,,,,3,0,56%,71% (24/34),67% (18/27),0% (0/1),26% (9/35),57% (13/23),50% (3/6),6,69% (42/61),38% (22/58),54% (64/119),3,90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['1', '0', '2', '1']",[],[],[],1.83







25.02.2023,Delbonis F.,2,6,6,,,,5,4,64%,76% (28/37),57% (12/21),100% (5/5),36% (13/36),57% (13/23),60% (3/5),6,69% (40/58),44% (26/59),56% (66/117),5,100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['1', '0', '5', '2']",[],[],[],1.40







25.02.2023,Meligeni Alves F.,0,4,2,,,,1,2,61%,64% (23/36),43% (10/23),40% (2/5),24% (9/37),43% (9/21),0% (0/5),4,56% (33/59),31% (18/58),44% (51/117),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.82







ATP - SINGLES :  Rio de Janeiro (Brazil) - Qualification,clay,header







19.02.2023,Delbonis F.,0,6^8,2,,,,3,3,56%,63% (27/43),53% (18/34),60% (3/5),19% (9/47),50% (13/26),0% (0/2),3,58% (45/77),30% (22/73),45% (67/150),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.05







19.02.2023,Hanfmann Y.,2,7^10,6,,,,6,1,64%,81% (38/47),50% (13/26),100% (2/2),37% (16/43),47% (16/34),40% (2/5),6,70% (51/73),42% (32/77),55% (83/150),3,100% (10/10),20% (2/10),60% (12/20),[],"['3', '1', '6', '2']",[],[],[],1.71







ATP - SINGLES :  Buenos Aires (Argentina) - Qualification,clay,header







12.02.2023,Delbonis F.,0,5,2,,,,2,2,64%,56% (20/36),50% (10/20),20% (1/5),22% (8/37),37% (7/19),50% (1/2),4,54% (30/56),27% (15/56),40% (45/112),3,60% (6/10),10% (1/10),35% (7/20),"['3', '4']",[],[],[],[],1.78







12.02.2023,Varillas J. P.,2,7,6,,,,8,0,66%,78% (29/37),63% (12/19),50% (1/2),44% (16/36),50% (10/20),80% (4/5),8,73% (41/56),46% (26/56),60% (67/112),3,90% (9/10),40% (4/10),65% (13/20),"['3', '1', '7', '5']","['3', '1', '6', '2']",[],[],[],2.04







11.02.2023,Delbonis F.,2,7^7,6,,,,3,3,61%,78% (28/36),48% (11/23),67% (2/3),29% (12/42),71% (20/28),40% (4/10),7,66% (39/59),46% (32/70),55% (71/129),7,89% (8/9),44% (4/9),67% (12/18),"['2', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.35







11.02.2023,Pellegrino A.,0,6^5,0,,,,2,6,60%,71% (30/42),29% (8/28),60% (6/10),22% (8/36),52% (12/23),33% (1/3),7,54% (38/70),34% (20/59),45% (58/129),3,56% (5/9),11% (1/9),33% (6/18),"['4', '5']",[],[],[],[],3.29







ATP - SINGLES :  Cordoba (Argentina),clay,header







10.02.2023,Delbonis F.,1,3,6,5,,,0,6,56%,53% (32/60),57% (27/47),67% (12/18),38% (22/58),50% (19/38),63% (5/8),8,55% (59/107),43% (41/96),49% (100/203),4,60% (9/15),33% (5/15),47% (14/30),"['3', '1']","['3', '2', '4', '3', '6', '3']","['3', '1']",[],[],2.40







10.02.2023,Cerundolo F.,2,6,3,7,,,9,5,60%,62% (36/58),50% (19/38),38% (3/8),47% (28/60),43% (20/47),33% (6/18),7,57% (55/96),45% (48/107),51% (103/203),6,67% (10/15),40% (6/15),53% (16/30),"['2', '3', '4', '3', '6', '3']","['3', '3']","['4', '5', '6', '5']",[],[],1.59







